level;code;name;parent;indicator;label;unit;value;period;inherited_from;source;tables
kunta;853;Turku;Southwest Finland;unemp_m;Unemployment rate, monthly;%;14.9;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;853;Turku;Southwest Finland;kela;Housing-allowance households;%;23.34;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;price_m2;Old flats, price per m²;€ / m²;2639.0;2025;;Tilastokeskus ashi 13mu (postinumero, yearly) · 13mt (postinumero, quarterly) · 13mx (kunta, yearly);ashi/13mt · ashi/13mu · ashi/13mx
kunta;853;Turku;Southwest Finland;price_sales;Sales of old flats;per year;2432;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;853;Turku;Southwest Finland;price_rt;Terraced houses, price per m²;€ / m²;2712.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;853;Turku;Southwest Finland;rent;Free-market rent;€ / m² / month;15.63;2026Q2;;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;853;Turku;Southwest Finland;rent_obs;Rent observations;dwellings;16649;2026Q2;;Tilastokeskus asvu 15fa;asvu/15fa
kunta;853;Turku;Southwest Finland;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;13.31;2026Q2;;Tilastokeskus asvu 15fa;asvu/15fa
kunta;853;Turku;Southwest Finland;rent_yoy;Rent change, year on year;%;0.7;2026Q2;;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;853;Turku;Southwest Finland;vacant;Dwellings with no permanent residents;%;10.97;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;853;Turku;Southwest Finland;migration;Net migration;per 1,000 inh.;18.72;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;853;Turku;Southwest Finland;migration_dom;Intermunicipal net migration;per 1,000 inh.;8.05;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;853;Turku;Southwest Finland;completions_1000;Dwellings completed;per 1,000 dwellings;7.66;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;853;Turku;Southwest Finland;starts_1000;Dwellings started;per 1,000 dwellings;5.53;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;853;Turku;Southwest Finland;permits_1000;Dwellings permitted;per 1,000 dwellings;6.21;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;853;Turku;Southwest Finland;tax_home;Property tax, permanent dwelling;%;0.45;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;853;Turku;Southwest Finland;tax_other;Property tax, other dwelling;%;1.1;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;853;Turku;Southwest Finland;tax_general;Property tax, general (building);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;853;Turku;Southwest Finland;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;853;Turku;Southwest Finland;tax_undev;Property tax, undeveloped building site;%;4.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;853;Turku;Southwest Finland;tax_income;Municipal income tax;%;7.1;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;853;Turku;Southwest Finland;fc_growth;Projected population change 2026→2040;%;12.93;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_abs;Projected change in residents 2026→2040;residents;27231;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_growth_5y;Projected population change 2026→2031;%;5.77;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;11.53;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_0_6;Projected change, aged 0–6;%;10.97;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_7_15;Projected change, aged 7–15;%;-0.91;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_20_34;Projected change, aged 20–34;%;5.25;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_20_34_rel;Projected 20–34 share vs Finland;pp;8.205;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;fc_80p;Projected change, aged 80+;%;39.52;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;853;Turku;Southwest Finland;crime_1000;Reported offences;per 1,000 inh.;118.19;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;853;Turku;Southwest Finland;violence_1000;Violent offences;per 1,000 inh.;10.66;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;853;Turku;Southwest Finland;property_1000;Property offences;per 1,000 inh.;62.28;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;853;Turku;Southwest Finland;vandalism_1000;Criminal damage;per 1,000 inh.;7.38;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;853;Turku;Southwest Finland;drugs_1000;Narcotics offences;per 1,000 inh.;7.24;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;853;Turku;Southwest Finland;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;1.26;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;853;Turku;Southwest Finland;crime_trend;Reported offences, year on year;%;2.01;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;853;Turku;Southwest Finland;flood_sea_100;Sea flood hazard zone — 1/100a;% of land;5.37;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;853;Turku;Southwest Finland;flood_sea_1000;Sea flood hazard zone — 1/1000a;% of land;6.46;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;853;Turku;Southwest Finland;flood_mapped;Flood-mapped share of the area;% of land;81.93;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;853;Turku;Southwest Finland;radon_mean;Radon, mean;Bq/m³;90.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;853;Turku;Southwest Finland;radon_median;Radon, median;Bq/m³;60.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;853;Turku;Southwest Finland;radon_over300;Radon over 300 Bq/m³;% of measurements;4.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;853;Turku;Southwest Finland;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;55.06;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;853;Turku;Southwest Finland;bld_m2_per_dwelling;Floor area per dwelling;m²;74.6;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;854;Pello;Lapland;growth;Population growth;% / yr;-1.41;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;854;Pello;Lapland;income_med;Median income of inhabitants;€ / yr;22990;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;income_hh;Mean household income;€ / yr;42403;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;young;Share aged 20–34;%;9.59;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;single;One-person households;%;44.76;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;renters;Renter households;%;16.82;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;unemp;Unemployment rate;%;11.24;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;higher_ed;Tertiary education;%;22.55;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;flats;Dwellings in blocks of flats;%;7.0;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;avg_m2;Average dwelling size;m²;91.9;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;m2_person;Floor area per person;m²;52.4;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;unemp_m;Unemployment rate, monthly;%;8.4;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;854;Pello;Lapland;kela;Housing-allowance households;%;2.81;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;854;Pello;Lapland;price_sales;Sales of old flats;per year;1;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;854;Pello;Lapland;rent;Free-market rent;€ / m² / month;13.1;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;854;Pello;Lapland;rent_obs;Rent observations;dwellings;4161;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;854;Pello;Lapland;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;11.43;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;854;Pello;Lapland;rent_yoy;Rent change, year on year;%;1.7;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;854;Pello;Lapland;vacant;Dwellings with no permanent residents;%;24.46;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;854;Pello;Lapland;migration;Net migration;per 1,000 inh.;5.4;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;854;Pello;Lapland;migration_dom;Intermunicipal net migration;per 1,000 inh.;1.91;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;854;Pello;Lapland;completions_1000;Dwellings completed;per 1,000 dwellings;5.24;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;854;Pello;Lapland;starts_1000;Dwellings started;per 1,000 dwellings;6.07;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;854;Pello;Lapland;permits_1000;Dwellings permitted;per 1,000 dwellings;6.82;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;854;Pello;Lapland;tax_home;Property tax, permanent dwelling;%;0.41;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;854;Pello;Lapland;tax_other;Property tax, other dwelling;%;1.6;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;854;Pello;Lapland;tax_general;Property tax, general (building);%;1.35;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;854;Pello;Lapland;tax_land;Property tax, general (land);%;1.4;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;854;Pello;Lapland;tax_undev;Property tax, undeveloped building site;%;2.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;854;Pello;Lapland;tax_income;Municipal income tax;%;9.5;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;854;Pello;Lapland;fc_growth;Projected population change 2026→2040;%;-10.21;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_abs;Projected change in residents 2026→2040;residents;-322;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_growth_5y;Projected population change 2026→2031;%;-4.28;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-8.56;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_0_6;Projected change, aged 0–6;%;-6.78;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_7_15;Projected change, aged 7–15;%;-19.16;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_20_34;Projected change, aged 20–34;%;-5.3;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-8.682;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;fc_80p;Projected change, aged 80+;%;45.01;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;854;Pello;Lapland;crime_1000;Reported offences;per 1,000 inh.;59.12;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;854;Pello;Lapland;violence_1000;Violent offences;per 1,000 inh.;4.45;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;854;Pello;Lapland;property_1000;Property offences;per 1,000 inh.;14.3;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;854;Pello;Lapland;vandalism_1000;Criminal damage;per 1,000 inh.;1.59;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;854;Pello;Lapland;drugs_1000;Narcotics offences;per 1,000 inh.;1.91;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;854;Pello;Lapland;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;1.36;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;854;Pello;Lapland;crime_trend;Reported offences, year on year;%;1.42;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;854;Pello;Lapland;flood_river_100;Watercourse flood hazard zone — 1/100a;% of land;2.73;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;854;Pello;Lapland;flood_river_1000;Watercourse flood hazard zone — 1/1000a;% of land;3.35;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;854;Pello;Lapland;flood_mapped;Flood-mapped share of the area;% of land;25.68;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;854;Pello;Lapland;radon_mean;Radon, mean;Bq/m³;125.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;854;Pello;Lapland;radon_median;Radon, median;Bq/m³;103.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;854;Pello;Lapland;radon_over300;Radon over 300 Bq/m³;% of measurements;3.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;854;Pello;Lapland;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;64.11;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;854;Pello;Lapland;bld_m2_per_dwelling;Floor area per dwelling;m²;80.1;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;857;Tuusniemi;North Savo;growth;Population growth;% / yr;-1.77;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;857;Tuusniemi;North Savo;income_med;Median income of inhabitants;€ / yr;22048;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;857;Tuusniemi;North Savo;income_hh;Mean household income;€ / yr;40110;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;857;Tuusniemi;North Savo;young;Share aged 20–34;%;7.66;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;857;Tuusniemi;North Savo;single;One-person households;%;50.47;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;857;Tuusniemi;North Savo;renters;Renter households;%;19.1;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;857;Tuusniemi;North Savo;unemp;Unemployment rate;%;12.74;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;857;Tuusniemi;North Savo;higher_ed;Tertiary education;%;21.68;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
